data;fechamento;fechamento_ajustado
2026-06-09;431.29998779296875;431.29998779296875
2026-06-10;423.7799987792969;423.7799987792969
2026-06-11;424.75;424.75
2026-06-12;424.1000061035156;424.1000061035156
2026-06-15;431.5;431.5
2026-06-16;430.79998779296875;430.79998779296875
2026-06-17;427.8900146484375;427.8900146484375
2026-06-18;437.0;437.0
2026-06-19;437.0;437.0
2026-06-22;433.1099853515625;433.1099853515625
2026-06-23;430.45001220703125;430.45001220703125
2026-06-24;431.0;431.0
2026-06-25;429.6300048828125;429.6300048828125
2026-06-26;427.0299987792969;427.0299987792969
2026-06-29;433.3999938964844;433.3999938964844
2026-06-30;435.6499938964844;435.6499938964844
2026-07-01;439.20001220703125;439.20001220703125
2026-07-02;439.0;439.0
2026-07-03;437.17999267578125;437.17999267578125
2026-07-06;436.2799987792969;436.2799987792969
2026-07-07;435.70001220703125;435.70001220703125
2026-07-08;433.70001220703125;433.70001220703125
2026-07-09;435.0799865722656;435.0799865722656
2026-07-10;436.2900085449219;436.2900085449219
2026-07-13;434.6000061035156;434.6000061035156
2026-07-14;432.0;432.0
2026-07-15;433.3999938964844;433.3999938964844
2026-07-16;433.0400085449219;433.0400085449219
2026-07-17;429.1199951171875;429.1199951171875
2026-07-20;426.9700012207031;426.9700012207031
2026-07-21;430.1099853515625;430.1099853515625
2026-07-22;428.8599853515625;428.8599853515625
2026-07-23;425.5199890136719;425.5199890136719
2026-07-24;425.04998779296875;425.04998779296875
2026-07-27;426.8599853515625;426.8599853515625
2026-07-28;428.6099853515625;428.6099853515625
2026-07-29;421.55999755859375;421.55999755859375
2026-07-30;425.3699951171875;425.3699951171875
2026-07-31;428.3900146484375;428.3900146484375
2026-08-03;435.8299865722656;435.8299865722656
2026-08-04;447.54998779296875;447.54998779296875
2026-08-05;446.510009765625;446.510009765625
2026-08-06;443.95001220703125;443.95001220703125
2026-08-07;444.3500061035156;444.3500061035156
2026-08-10;446.8500061035156;446.8500061035156
2026-08-11;450.3500061035156;450.3500061035156
2026-08-12;452.44000244140625;452.44000244140625
2026-08-13;457.0;457.0
2026-08-14;458.1000061035156;458.1000061035156
2026-08-17;453.8900146484375;453.8900146484375
2026-08-18;453.25;453.25
2026-08-19;450.29998779296875;450.29998779296875
2026-08-20;448.0;448.0
2026-08-21;445.8500061035156;445.8500061035156
2026-08-24;444.70001220703125;444.70001220703125
2026-08-25;445.0;445.0
2026-08-26;446.1499938964844;446.1499938964844
2026-08-27;450.0;450.0
2026-08-28;452.04998779296875;452.04998779296875
2026-08-31;449.3500061035156;449.3500061035156
